epoch,train_loss,eval_loss,eval_top1,eval_top5

0,2.2902820488860147,2.175113218688965,20.29,72.81

1,2.1198336111903955,1.7698090911865234,40.49,89.92

2,1.9992010065291206,1.6017303144454955,46.34,91.19

3,1.9345789144958028,1.4723281930923462,51.19,94.0

4,1.8714765092016945,1.357052998161316,56.12,95.23

5,1.833578448747398,1.2860455446243286,58.34,95.9

6,1.7826871473566366,1.2167803474426269,60.95,96.22

7,1.7382039016401265,1.1569612893104553,64.13,96.58

8,1.7176627004650278,1.119332425880432,65.7,96.91

9,1.7002938268431933,1.0814524132728576,66.76,97.1

10,1.6711404431949963,1.0158659160614014,70.13,97.65

11,1.6526566220306709,0.9806255541801453,70.49,97.48

12,1.6171152921400669,0.9510243999481202,72.39,97.62

13,1.6071255026950422,0.9040468327522277,74.42,98.27

14,1.5851085137160883,0.91112652759552,73.75,97.95

15,1.5823488392689469,0.8785402936935425,74.54,98.41

16,1.5463186577248664,0.8420584594726562,75.85,98.36

17,1.550979603115331,0.8323491863250733,76.31,98.25

18,1.53983132619406,0.7931394967079163,78.29,98.51

19,1.5109716102805242,0.7877196137428284,78.01,98.75

20,1.5317862627600891,0.7710266642570496,78.37,98.73

21,1.502667948317436,0.7684741991996765,78.74,98.58

22,1.506786079779172,0.789685908794403,78.97,98.75

23,1.5000728694638583,0.779076267528534,78.07,98.42

24,1.4655051960224683,0.709454018497467,81.04,98.87

25,1.4633309148948415,0.7362575181007385,81.29,98.97

26,1.446046334604295,0.7053516823768615,81.34,98.87

27,1.4304802577260514,0.7038590879440307,81.47,99.02

28,1.4303086728201022,0.6883458071708679,82.28,99.18

29,1.426201979955241,0.6897499886512757,82.77,99.07

30,1.404366559774714,0.6615154300689697,83.05,99.03

31,1.423221765727606,0.6235785649299621,83.28,99.27

32,1.4342696156147652,0.658958517074585,83.17,99.15

33,1.3971178034814158,0.6482773043632507,83.03,99.09

34,1.4045952604308476,0.6191619944572448,84.07,99.14

35,1.3767669056655503,0.66171448097229,83.81,99.18

36,1.377722873883119,0.6506962630271912,84.43,99.33

37,1.3818225174493581,0.6681180192947388,83.5,99.02

38,1.3558996043498324,0.6218520093441009,84.59,99.25

39,1.3652260456897232,0.6481321022033691,84.71,99.17

40,1.3768862023396315,0.5608242071151733,85.62,99.05

41,1.3596656775047165,0.5868731533050537,85.53,99.29

42,1.359345954374223,0.6004803963661194,85.79,99.21

43,1.3612767273271587,0.6177146121978759,85.5,99.16

44,1.3392170289109213,0.5893907804012298,85.6,99.34

45,1.3727534794929543,0.5975819370269776,86.37,99.38

46,1.3641570530230807,0.6172382778167724,85.82,99.32

47,1.354017408037613,0.6117231395721435,85.86,99.38

48,1.3601787848906084,0.5814276112556458,86.25,99.32

49,1.3382474697658866,0.5824824203968048,86.83,99.19

50,1.3398935832989507,0.597564999294281,86.33,99.32

51,1.3244378612532963,0.5384405850410462,86.47,99.27

52,1.3342829267285699,0.607887157201767,86.23,99.28

53,1.3210246708725846,0.57031325340271,87.07,99.42

54,1.3052464181726628,0.592670371723175,86.97,99.34

55,1.3349474779927624,0.5450931110858918,86.35,99.39

56,1.3387849685019324,0.6487786155700683,85.7,99.25

57,1.318846860859977,0.5794355051994323,87.32,99.35

58,1.3120875089177706,0.5548985444068909,87.42,99.46

59,1.3250893343731323,0.5460364136695862,87.6,99.4

60,1.2955499843201779,0.5758471362113953,87.7,99.47

61,1.3097951815161906,0.5444804809570313,87.54,99.46

62,1.3080113834669282,0.546298865032196,87.73,99.46

63,1.3136788361661718,0.5329874017715454,87.93,99.43

64,1.292323643510992,0.5106085113048553,87.45,99.42

65,1.3092365338921395,0.548408695602417,87.6,99.4

66,1.2863882699940787,0.5379502867698669,87.68,99.37

67,1.2752513781705068,0.5282064237594605,88.41,99.56

68,1.2950331930467016,0.5484950757980347,87.99,99.47

69,1.3063091636467223,0.5858007905006408,88.44,99.44

70,1.2891793080847638,0.5630985686302185,88.89,99.44

71,1.2992713948218069,0.49404603071212766,88.0,99.39

72,1.2733546171084562,0.4700859152793884,88.67,99.64

73,1.283533773562667,0.5227676382541656,88.46,99.48

74,1.2710369423165364,0.5482401985168457,88.49,99.36

75,1.2869737098677974,0.518287087392807,88.03,99.56

76,1.25513212636552,0.522725024318695,87.85,99.44

77,1.2806523004964128,0.5142813712120056,88.43,99.57

78,1.2803891124096478,0.49145205845832823,88.87,99.57

79,1.2556920855970297,0.5257557141304016,88.98,99.52

80,1.2886742624369534,0.5158297627925873,88.05,99.42

81,1.2664289156239714,0.4848846829414368,88.53,99.44

82,1.2800700868290305,0.4992474073410034,88.89,99.49

83,1.2856710221947536,0.5398313904762269,87.97,99.4

84,1.2593790269081175,0.49609804558753967,89.29,99.51

85,1.268944111966293,0.5329173912525177,89.32,99.56

86,1.2541417996190423,0.515920565366745,89.06,99.55

87,1.2473033614714228,0.5178832072257996,89.16,99.48

88,1.2571832352960612,0.5181039715766906,89.08,99.43

89,1.2549433776114265,0.5175430054664611,89.36,99.51

90,1.2424727082252502,0.4929728066444397,88.96,99.54

91,1.2677125783491685,0.4764836518764496,89.07,99.39

92,1.2829793895405173,0.5093651131153106,89.31,99.55

93,1.2413757766254734,0.49129575090408323,89.27,99.42

94,1.2560837503889917,0.47425856165885927,89.41,99.41

95,1.2339300381236742,0.5090951328277588,89.26,99.49

96,1.2340673482982816,0.5113116134166718,89.56,99.55

97,1.2490470888672656,0.48864524698257444,89.85,99.57

98,1.2199276035482234,0.48525657958984375,90.24,99.48

