epoch,train_loss,eval_loss,eval_top1,eval_top5
108,1.5147761076345334,1.6693330793380736,43.7,90.37
109,1.5027710165012813,1.844790763092041,33.54,82.79
110,1.5141851167443772,2.0493988121032714,30.92,77.56
111,1.504621243698191,2.1889809385299683,27.16,80.49
112,1.5033671650248515,2.0660978231430054,32.9,76.44
113,1.5020993239748341,2.14016197013855,28.58,75.62
114,1.5008923860121324,1.872388176727295,35.0,79.7
115,1.519683929129233,1.7314176933288574,40.31,82.98
116,1.5187839355496224,1.60861299533844,50.04,90.29
117,1.4988617228103203,1.591676927947998,45.03,88.95
118,1.5079549959313396,1.700819006729126,43.85,80.55
119,1.4994875836006047,1.7236861763000488,43.08,81.82
120,1.4821457482788536,1.6320266887664794,44.95,88.82
121,1.4943066360703199,1.6952252599716187,43.9,83.93
122,1.4918987361783407,1.7146661357879638,41.17,83.78
123,1.4983793726422265,2.0558609617233277,31.23,76.58
124,1.4921411729957932,1.6935586122512818,44.3,85.35
125,1.476177112546376,1.731398000907898,37.9,84.48
126,1.4793275753453508,1.4797169719696044,50.81,91.22
127,1.4769989421135636,1.6439400247573852,46.09,87.13
128,1.4848020942583584,1.4258258764266967,52.05,91.64
129,1.4652034049226441,1.7625646682739258,39.59,84.07
130,1.4723162144308053,1.676048593902588,44.14,85.55
131,1.5009400077955977,1.9229023050308227,38.92,77.68
132,1.4704436048884397,1.9378063457489014,36.99,81.16
133,1.4677170457058466,1.795507119369507,41.04,81.96
134,1.46443756892037,1.926353080558777,38.1,77.98
135,1.4733862992514417,1.7035888883590697,43.2,85.52
136,1.4773028277328164,1.542650376701355,47.44,88.13
137,1.4749342015778668,1.6578276588439942,43.33,85.68
138,1.4750898992511587,1.6017299463272094,43.15,89.59
139,1.4651507213997932,1.989758703994751,32.34,78.61
140,1.470266038492303,1.9248029232025146,32.14,83.74
141,1.4540135905852545,1.530981188583374,49.09,89.63
142,1.4587037892637729,1.7311162786483765,37.74,89.04
143,1.4642919406542858,1.8927952606201173,33.87,83.31
144,1.4553805181372639,1.9529145681381226,32.51,83.64
145,1.457241115855499,2.2060093702316284,30.92,75.5
146,1.483413425358859,1.4908336807250977,48.97,91.01
147,1.4597372639728723,1.7766068620681763,37.64,87.97
148,1.4454313546762576,1.8341203771591186,34.99,84.71
149,1.4400070980095834,1.9594461902618407,38.39,77.23
150,1.4541976860177044,1.9786760471343994,30.07,80.29
151,1.4398871860568259,1.9686130002975464,33.38,78.95
152,1.4446439425557585,1.7947451780319215,37.59,82.41
153,1.4525834301751341,1.8414315296173096,38.59,78.03
154,1.4524716895154741,1.761901865386963,38.75,84.53
155,1.4450027428653267,1.756686178970337,38.35,85.17
156,1.4396275381120005,1.7493343458175659,41.66,81.74
157,1.4288854480705555,1.6600843019485474,47.67,84.29
158,1.430875397789341,1.9262921812057494,36.65,78.18
159,1.4348866959387454,1.5841155946731567,46.8,86.75
160,1.4247947617621184,1.6499970418930054,44.83,86.14
161,1.4212531311945482,1.8961207288742066,38.96,81.64
162,1.4275331559773443,1.582889785003662,46.13,88.68
163,1.4506258974459962,1.7605087184906005,41.66,83.7
164,1.451434878777908,1.7647506010055543,41.97,82.39
165,1.4244924540632666,1.626409934425354,45.89,87.12
166,1.4280456787263844,1.587034065246582,46.07,88.47
167,1.4151435889370463,1.6580616827011108,42.67,86.66
168,1.4218349391916498,1.628660738182068,45.56,85.87
169,1.4285422334979347,1.5883510068893432,46.23,87.84
170,1.4205191119379637,1.6165740333557128,44.85,88.54
171,1.414403493402862,1.6182269939422607,44.58,87.83
172,1.4184292324373877,1.746404453277588,39.08,85.89
173,1.4248627052188072,1.9661859020233154,36.29,80.11
174,1.4248765300620685,1.869545071029663,34.72,82.94
175,1.425620723701775,1.6141495306015015,45.63,87.8
176,1.406256119321159,1.6742134412765504,41.99,90.05
177,1.4109658629427189,1.6766080060958863,42.34,86.73
178,1.4225640053480444,1.7133925857543946,42.8,85.07
179,1.4017581523762164,1.664583068084717,42.34,89.2
180,1.437596288441696,1.811418127632141,38.83,82.69
181,1.4061694387513453,1.6747370864868163,42.28,88.41
182,1.4000662412976181,1.9022829801559449,37.02,81.4
183,1.4153157308144393,1.7370781328201295,40.43,85.59
184,1.3893383289192458,1.8372672262191772,40.9,82.58
185,1.4152840473206187,1.9777093755722046,35.65,85.13
186,1.4070636930371063,1.7867338933944703,39.54,86.86
187,1.4064034024747172,1.8569022890090943,36.93,83.46
188,1.4008699744825326,1.8185356178283691,38.82,84.57
189,1.4007615967535636,1.8974155506134034,33.42,86.59
190,1.4053028334652415,2.072017049789429,36.17,81.97
191,1.4050610127659675,1.7511069778442383,41.76,87.05
192,1.4044455485978902,1.9169116022109984,36.55,84.43
193,1.4020128908367988,1.7978591875076293,39.71,86.61
194,1.4130996902987227,1.918207611465454,36.9,84.45
195,1.4145951680505169,1.8952840354919434,36.32,82.97
196,1.3959734864561566,1.8289770162582397,40.87,82.62
197,1.3900683070801285,1.8449982635498048,37.16,84.0
198,1.4079183140881693,1.9120104221343994,36.34,85.55
199,1.401762016108033,1.6765629789352416,43.07,88.6
200,1.3977137443045495,1.9861213752746583,36.82,82.25
201,1.4095374803689622,1.7618218734741211,38.77,85.8
202,1.3928165475476566,1.8469953506469727,35.47,83.24
203,1.3941687392822149,1.810913640975952,38.24,86.09
204,1.4081241559432807,2.1065323976516726,37.78,82.15
205,1.3896154890674024,1.9771655452728272,34.43,87.51
206,1.410156107208335,2.098509212875366,34.11,80.98
