epoch,train_loss,eval_loss,eval_top1,eval_top5
122,1.4558408641937295,1.1135941385269166,66.81,95.92
123,1.4459262865377296,1.0714184553146362,67.77,96.43
124,1.4595813308574173,1.1468053424835205,66.26,96.46
125,1.4539079749706307,1.2711407773971557,60.63,95.27
126,1.4487206035707427,1.1082981518745423,68.15,95.92
127,1.4496288530423607,1.111539817905426,66.81,96.19
128,1.4458965774000683,1.1671780729293824,65.4,96.13
129,1.4685026185536965,1.1638070453643798,66.44,95.28
130,1.4656834043323916,1.1654189901351928,64.33,95.0
131,1.4474603120862446,1.0737111072540284,67.64,96.35
132,1.4607217751452926,1.0551194340705872,68.55,96.85
133,1.4498650449949404,1.07176534576416,69.2,96.68
134,1.4275191273258834,1.0457803862571717,70.13,96.91
135,1.4465431453858082,1.0231574612617493,69.26,96.7
136,1.4430896155583874,1.072285269165039,70.04,95.94
137,1.4455079079132227,1.1629953927993775,66.49,96.02
138,1.448046684952002,1.2250678998947144,64.48,94.73
139,1.4316024823011724,1.2433499895095825,64.27,94.63
140,1.4356430710964716,1.0861505853652955,68.54,96.6
141,1.4374051536701706,1.1538155157089234,68.89,96.24
142,1.4387987392278396,1.1972457683563233,66.8,95.88
143,1.424703756840983,1.123212529373169,67.78,96.2
144,1.4281244852631407,1.118005443572998,68.24,96.78
145,1.459989412378868,1.2073073379516601,64.37,96.1
146,1.4283165738997783,1.1269447507858277,67.18,96.59
147,1.4239573597755384,1.0003140167236328,71.29,97.47
148,1.42298762364821,1.1031480882644653,69.55,97.1
149,1.4333457877327629,1.1267807191848755,65.55,96.63
150,1.4382120247229113,1.0067134848594665,68.75,96.9
151,1.4358125558354333,1.1024352839469909,68.75,96.26
152,1.436281502285016,1.099905006122589,67.87,95.72
153,1.426096728188433,1.1141529594421387,66.69,96.05
154,1.4319675492263482,1.081941920852661,69.76,96.64
155,1.4173400382607908,1.000564084815979,72.19,97.1
156,1.4217676734039024,1.0635974305152893,67.66,96.43
157,1.4289804304378744,1.113122698688507,65.28,96.06
158,1.4205028164783604,1.1269006006240845,66.88,96.03
159,1.425486091920264,1.0874147039413453,67.2,96.07
160,1.4384925215100814,1.1244424961090087,65.44,95.67
161,1.4209095219033323,1.0779838346481323,67.09,96.43
162,1.4090241827595402,1.1650278601646424,64.96,95.5
163,1.4060716928577912,1.150440192604065,64.51,95.89
164,1.4177060603866505,1.191919869041443,62.09,95.83
165,1.4090090411573306,1.1244482719421387,65.38,95.8
166,1.4136320459400036,1.1379045476913452,65.91,95.96
167,1.42286360145531,1.0773404383659362,68.89,96.09
168,1.4229416957890637,1.110820326423645,67.72,96.32
169,1.414585521179949,1.1527281129837037,65.45,95.82
170,1.4128255807483394,1.1917224546432494,63.02,95.43
171,1.3999782349251297,1.0900996974945067,65.41,96.19
172,1.4001210932160768,1.073319356060028,67.67,96.2
173,1.405259585105808,1.1445987080574036,64.55,95.74
174,1.3974939455754014,1.165008850288391,62.97,95.47
175,1.3948609928926035,1.169074855709076,65.07,95.11
176,1.4009466860419504,1.0810521409988403,67.44,95.91
177,1.4254829163511644,1.1371892116546631,65.84,94.91
178,1.4259784194174558,1.1473318092346192,65.63,95.22
179,1.3959137702720876,1.2377524578094483,59.28,94.21
180,1.4006822178290534,1.1067730526924133,66.23,95.91
181,1.3903471946563672,1.1177130394935608,68.07,95.6
182,1.3936163122156366,1.0428802077293395,67.86,95.86
183,1.4031190597446261,1.0647001902580262,67.36,95.9
184,1.394956147052567,1.148740056991577,65.11,95.87
185,1.387701816771003,1.0943591040611267,66.24,96.07
186,1.3921519491568723,1.0873269132614136,67.88,96.02
