epoch,train_loss,eval_loss,eval_top1,eval_top5
62,1.2730342273370252,0.5240221772193908,88.87,99.5
63,1.2742911929815588,0.5742280932426452,88.84,99.35
64,1.284627743780842,0.5281359782218933,89.73,99.54
65,1.2669511840377055,0.4812697574615479,89.59,99.6
66,1.2505703410479536,0.5082805448532105,89.43,99.56
67,1.2667974398474993,0.4955620365142822,89.93,99.56
68,1.2611670622294446,0.4857709292411804,89.88,99.55
69,1.2372446343321806,0.5129783171653748,89.48,99.58
70,1.236460406938985,0.47735089082717896,89.23,99.46
71,1.2346566319465637,0.5089754501342774,89.92,99.51
72,1.241652702781516,0.483508895778656,89.82,99.64
73,1.2268671774986306,0.4543752746582031,90.41,99.59
74,1.2362311163418729,0.4187799517631531,90.69,99.59
75,1.2384464617117419,0.43698257331848145,90.3,99.53
76,1.2374026734911372,0.5096971392631531,90.15,99.68
77,1.2349315397107494,0.51256540517807,90.05,99.67
78,1.2317747794253877,0.47661075143814086,89.47,99.54
79,1.2297310155271415,0.4654986395359039,89.63,99.61
80,1.2188900324507652,0.5071894885063172,90.37,99.48
81,1.2165750837509215,0.4225214142799377,90.57,99.59
82,1.2422315524879095,0.5109985198020935,90.18,99.58
83,1.2211805859845366,0.4941710265159607,90.47,99.61
84,1.2226777052299314,0.46133170652389527,89.98,99.58
85,1.2388358500794472,0.44564624886512755,90.06,99.61
86,1.2260664083283017,0.4602673489570618,91.0,99.68
87,1.238658778264489,0.49117824211120603,90.39,99.57
88,1.2119126765584518,0.4569170106887817,90.89,99.53
89,1.2132028041362153,0.42857121648788454,91.14,99.59
90,1.2235901452667735,0.43776438245773314,90.53,99.64
91,1.2250920708902973,0.46032147698402404,91.17,99.75
92,1.231173737253636,0.4437080874443054,90.73,99.64
93,1.2170041962866593,0.46261311864852905,90.8,99.64
94,1.2105269826633829,0.46856805562973025,90.86,99.6
95,1.2064778868123298,0.44579951725006106,90.91,99.54
96,1.2091214210367387,0.4604439436912537,90.82,99.63
97,1.192241853925849,0.48146092319488526,91.13,99.51
98,1.196956196530375,0.4791810017585754,90.56,99.58
99,1.1997766918317914,0.4743971574783325,91.15,99.59
100,1.2020046034787284,0.5558393359184265,90.63,99.52
101,1.1967737132089544,0.44192132682800295,90.96,99.66
102,1.2015032226389104,0.44112246026992796,90.49,99.6
103,1.2014257031732576,0.3975289426803589,91.34,99.63
104,1.192491673705825,0.4352431867599487,91.11,99.71
105,1.1838111818676265,0.44278973045349124,91.14,99.63
106,1.1922930849956948,0.4378382873535156,91.18,99.71
107,1.209014027738388,0.43591785259246824,90.74,99.59
108,1.1991911275591343,0.461667750787735,91.77,99.64
109,1.195932597189035,0.4488012427330017,91.1,99.59
110,1.207173996026629,0.4464791646003723,91.37,99.73
111,1.1887716269370994,0.4649190299034119,91.14,99.5
112,1.2124556048120945,0.463415561914444,91.25,99.58
113,1.1992831311824228,0.42553776578903196,91.81,99.58
114,1.182575959707497,0.418306552696228,91.37,99.63
115,1.1813384493700827,0.44746511335372924,91.94,99.57
116,1.2152441375234215,0.49275380630493165,91.57,99.6
117,1.2081494199329088,0.45414334583282473,91.77,99.68
118,1.176989365478789,0.4545320878982544,91.18,99.59
119,1.1782541489479026,0.443841437625885,91.16,99.5
120,1.188573841325147,0.4553214610099792,91.83,99.58
121,1.1783645851358715,0.4577500259876251,91.95,99.54
122,1.1864435849818622,0.46428115215301513,91.67,99.65
123,1.1836786593731479,0.42674789423942566,91.65,99.56
124,1.2100678442687598,0.4903226640224457,91.27,99.51
125,1.151965192506011,0.46315580220222474,91.93,99.69
126,1.1662035308940462,0.45915952110290525,91.33,99.57
127,1.174325470353516,0.42086780290603637,91.54,99.72
128,1.1812640117164153,0.39610996408462523,92.1,99.67
129,1.1683825184990593,0.40572274403572084,92.02,99.65
130,1.160900808937571,0.4457986996650696,91.91,99.54
131,1.164939446043266,0.4319726062774658,91.81,99.63
132,1.1728208358095489,0.433653666305542,91.86,99.68
133,1.1854155516197067,0.44888910155296324,91.86,99.54
134,1.184940696754773,0.4411983661651611,92.35,99.62
135,1.1701457180683805,0.4227416857242584,92.14,99.66
136,1.1671720058603567,0.5006005400657654,91.85,99.54
137,1.171587175886396,0.4923512437820435,91.49,99.54
138,1.160239839599624,0.4453205189228058,91.96,99.66
139,1.1951329710388916,0.4121552086353302,92.47,99.69
140,1.170056617977372,0.4486369176864624,91.92,99.51
141,1.1475482540307673,0.4844881077289581,92.1,99.62
142,1.1751137333856503,0.46905180110931394,91.88,99.63
143,1.164663431433801,0.4191872567653656,91.83,99.67
144,1.1612211428439572,0.43841019864082337,92.06,99.69
145,1.1566697695649082,0.44626621294021607,92.06,99.62
146,1.152730118526234,0.43014660172462466,92.32,99.59
147,1.1437770465577306,0.41298637528419496,92.23,99.59
148,1.1550847910888369,0.432803599357605,92.46,99.64
149,1.1456253793419704,0.4179735848426819,92.45,99.64
150,1.1669041950937729,0.45996284065246584,92.09,99.66
151,1.1622666679179623,0.4073293068885803,92.84,99.68
152,1.1485445316256084,0.42322070503234865,92.63,99.59
153,1.159558281168895,0.42399669351577757,92.36,99.66
154,1.1402589997775119,0.40814516358375547,92.42,99.59
155,1.1308188001874466,0.3980994161605835,92.74,99.65
156,1.137730015682655,0.46254644079208374,92.5,99.62
157,1.1443001623342957,0.43188459033966065,92.84,99.73
158,1.174360898865933,0.40549499588012694,92.08,99.62
159,1.1459367091310773,0.42135684585571287,92.47,99.69
160,1.144635979405744,0.4808345606327057,92.39,99.64
161,1.1588549706297862,0.4092280771255493,92.32,99.7
162,1.139209986496216,0.40623079414367674,92.4,99.68
163,1.1343953868185817,0.43148847870826723,92.69,99.6
164,1.1153871868087144,0.41121802382469175,92.73,99.58
165,1.155142026887813,0.42457773604393007,93.0,99.69
166,1.1216383174195332,0.3730602959632874,92.32,99.55
167,1.1202331434901942,0.45876208267211915,92.69,99.66
168,1.1516985533790003,0.42219501609802246,92.47,99.68
169,1.1416442476680428,0.43750308723449705,92.62,99.67
170,1.1289205749575215,0.3994945734500885,92.43,99.66
171,1.1452815636477305,0.4782640657424927,92.29,99.7
172,1.1598557816119566,0.4597037442207336,92.71,99.47
173,1.1619351541339664,0.40674517993927,92.62,99.59
174,1.1209848826887054,0.43508690114021303,92.72,99.62
175,1.1496842647789383,0.4719467028617859,92.6,99.65
176,1.1535046104432374,0.40752037382125855,92.74,99.69
177,1.1243573199771584,0.4249702084064484,92.58,99.53
178,1.1294244894908119,0.46495997581481935,92.95,99.68
179,1.126564644362954,0.41995616130828856,92.95,99.58
180,1.1267776560233893,0.4138366061210632,92.96,99.62
181,1.1284924578422468,0.42671490206718443,92.99,99.68
182,1.1317857355070176,0.398964048576355,92.65,99.68
183,1.1337686600056256,0.38244801669120787,93.2,99.66
184,1.1353297860155338,0.37227532663345336,92.85,99.64
185,1.1318900846183377,0.381511616897583,92.86,99.61
186,1.1445109552671602,0.39063637857437133,93.32,99.66
187,1.1303164117162268,0.3799548535346985,92.82,99.72
188,1.1347080981990898,0.42140132608413694,92.83,99.54
189,1.129174270947367,0.4068939558982849,93.13,99.67
190,1.108652054347699,0.368398832654953,93.16,99.57
191,1.1162275555955006,0.4184686085700989,93.26,99.67
192,1.129754046471873,0.36690366640090943,93.01,99.71
193,1.1147446838444846,0.3763886957168579,93.07,99.65
194,1.12252847791176,0.4086537580490112,93.21,99.67
195,1.1271104027306071,0.41216186480522155,93.02,99.59
196,1.105728595342282,0.41458187131881713,93.24,99.65
197,1.1111357689056445,0.3854205677986145,92.73,99.7
198,1.1358535672882608,0.3925233735561371,93.11,99.54
199,1.1214702745253238,0.4053861119747162,93.01,99.7
200,1.1116350789992056,0.383261008310318,93.31,99.66
201,1.13811087066477,0.39383167457580565,93.23,99.65
202,1.1040114468099518,0.4138209609031677,93.02,99.6
203,1.108683387311259,0.4234876770019531,93.1,99.63
204,1.1165542447612777,0.42806354722976686,93.14,99.6
205,1.1076985557161738,0.37794051208496093,93.08,99.61
206,1.1355148948414224,0.4206080648422241,93.02,99.72
207,1.1067524094435073,0.4543352620124817,93.15,99.64
208,1.1219751979874282,0.3932155703544617,93.71,99.61
209,1.1252452211404427,0.3908378014564514,92.77,99.63
210,1.1132745552001932,0.39836226963996885,93.15,99.53
211,1.1005649721576676,0.44776513633728027,93.27,99.68
212,1.0928896844921283,0.383403382396698,93.55,99.66
213,1.1152528954834395,0.4108707607269287,93.51,99.69
214,1.089951935025092,0.39355097427368163,93.03,99.67
215,1.1144733457192875,0.37507815828323365,93.37,99.67
216,1.0961152770760423,0.38838970127105715,93.34,99.62
217,1.0843565172483614,0.3729519548892975,93.76,99.63
218,1.0942158017512627,0.3841054756641388,93.59,99.72
219,1.11631202552749,0.4246304831981659,93.19,99.74
220,1.1162704186616572,0.41208025999069214,93.72,99.69
221,1.1014817995848027,0.37152854928970336,93.42,99.62
222,1.0772504996551289,0.4026181398868561,93.63,99.7
223,1.0917582133362753,0.41357886877059935,93.5,99.75
224,1.1186111322896275,0.38485334639549257,93.48,99.7
225,1.10235365412452,0.387379687833786,93.66,99.63
226,1.1032471030225521,0.40780516481399537,94.0,99.71
227,1.1015079618263488,0.4389342495441437,93.34,99.66
228,1.1090547127241361,0.36440294651985167,93.63,99.67
229,1.1070118316004431,0.3936004228115082,93.38,99.61
230,1.0862578073475944,0.3830794816970825,93.65,99.74
231,1.1367366869532038,0.4513599048614502,93.56,99.68
232,1.1084151973950267,0.3913676671504974,93.7,99.65
233,1.1062681944361112,0.36876247439384463,93.77,99.7
234,1.0926541902802207,0.39187391548156736,93.72,99.64
235,1.10476241633773,0.4064571403980255,93.7,99.65
236,1.1106738018470599,0.38656036891937257,93.83,99.72
237,1.1013734298692623,0.3741965023994446,93.65,99.67
238,1.0508797132098873,0.3703198452472687,93.81,99.69
239,1.1013746491314964,0.366823942565918,93.9,99.57
240,1.1044646758734036,0.44044289770126344,93.93,99.73
241,1.1104355769639742,0.45997930707931517,93.82,99.66
242,1.1061625270776345,0.3982716320037842,93.86,99.65
243,1.0746954498614605,0.36511660566329956,93.94,99.6
244,1.0676950660466231,0.3942283965587616,93.65,99.6
245,1.07962529408947,0.38603402004241943,93.75,99.72
246,1.1056412232517432,0.40382185053825376,93.58,99.59
247,1.096430693484757,0.3440714684486389,93.7,99.71
248,1.0749596413821172,0.3548218077659607,93.63,99.68
249,1.0831781682986457,0.40487892408370973,93.75,99.64
250,1.0855239424449075,0.4198317713260651,93.8,99.72
