epoch,train_loss,eval_loss,eval_top1,eval_top5
133,1.18772177949605,0.42992854852676393,92.13,99.67
134,1.1824180654771197,0.4414691179275513,91.74,99.58
135,1.1685767175293458,0.4156460165977478,91.76,99.7
136,1.1674912233816677,0.4899121133804321,92.29,99.67
137,1.1722077582312913,0.4755282711982727,92.43,99.68
138,1.1618834092125545,0.44133551597595216,91.74,99.65
139,1.1934355532466678,0.42523713455200196,91.61,99.65
140,1.169399357406797,0.43922695746421814,92.21,99.63
141,1.145802888919083,0.49333935098648074,92.0,99.56
142,1.1768827935187063,0.4540673952102661,91.96,99.74
143,1.162690372915793,0.4161826780319214,92.17,99.69
144,1.1606277615099039,0.43319698638916015,91.77,99.69
145,1.1555394902729959,0.4285439480304718,92.27,99.67
146,1.151717222759574,0.42378015756607057,92.31,99.63
147,1.143350423908722,0.4129735203742981,92.1,99.6
148,1.1537983762470005,0.4137396530151367,92.68,99.58
149,1.1436295058296828,0.4133268675804138,92.3,99.68
150,1.1641484360078234,0.43634099779129026,92.34,99.79
151,1.1626869798011878,0.4043523122310638,92.66,99.62
152,1.1482136222067625,0.41357131643295286,92.56,99.68
153,1.1584397491816523,0.42175836114883425,92.49,99.67
154,1.1373713962094578,0.4151788004875183,92.23,99.68
155,1.1310292662487444,0.40587491936683656,92.52,99.68
156,1.1367547921884076,0.45439936361312866,92.27,99.66
157,1.1430483863387308,0.4251050440788269,92.44,99.72
158,1.1727094188542433,0.3877285170555115,91.98,99.59
159,1.1453859145906915,0.4164573178291321,92.47,99.75
160,1.1453452345351098,0.46634204263687135,92.32,99.64
161,1.160304046852488,0.41083695135116577,92.29,99.65
162,1.1408538474163539,0.40004079394340514,92.61,99.68
163,1.133253788902268,0.409762299823761,92.83,99.67
164,1.1171106644232356,0.40010878286361695,92.68,99.69
165,1.1541740414275097,0.4337906230926514,92.62,99.67
166,1.118248110391419,0.38062920832633973,92.19,99.57
167,1.1213463660849499,0.43567930121421816,92.86,99.71
168,1.151411509925974,0.41664307312965393,92.8,99.69
169,1.1412430741417576,0.435842667388916,92.4,99.63
170,1.1263683381825496,0.4032867421627045,92.76,99.69
171,1.1480807981020968,0.4454238838195801,92.73,99.73
172,1.1594264892701456,0.44759303131103517,92.68,99.69
173,1.160377460618941,0.39783762521743776,93.05,99.7
174,1.1194438848849602,0.41867507619857786,92.86,99.7
175,1.150743827166539,0.4519263724327087,92.77,99.6
176,1.151424770165955,0.3963362923622131,93.38,99.7
177,1.1229540950662806,0.4066498024940491,92.99,99.6
178,1.127599557291683,0.43851254892349245,92.85,99.66
179,1.1277712963607338,0.42645769658088684,93.12,99.66
180,1.125973615695206,0.39949262742996217,93.17,99.63
181,1.129822380716761,0.44307129969596865,92.35,99.6
182,1.1330365639337352,0.3812451030254364,93.09,99.73
183,1.1326906326180384,0.38137637400627133,92.83,99.6
184,1.1365084448178202,0.3641082318782806,93.4,99.79
185,1.130896020866692,0.38123403005599976,93.29,99.54
186,1.1443748503885256,0.392631240940094,92.98,99.71
187,1.129460385071636,0.3766175851345062,93.04,99.66
188,1.1330879720621927,0.42793200378417967,92.88,99.58
189,1.1292204792001947,0.40699544339179994,93.11,99.55
190,1.1076644072154114,0.3545393633365631,93.17,99.7
191,1.1139548610175618,0.41598065161705017,93.14,99.52
192,1.1285564810152091,0.362816982126236,93.02,99.57
193,1.1155184931700117,0.37097637090682983,93.36,99.57
194,1.1218854651408372,0.4013535468101501,93.06,99.64
195,1.1235271316789635,0.40313701272010805,93.27,99.58
196,1.104729864569846,0.42115985527038574,92.96,99.59
197,1.1083210397621428,0.3829459034919739,93.27,99.65
198,1.135038003955089,0.3793873291015625,93.57,99.58
199,1.1208305736662636,0.4070347226142883,93.14,99.61
200,1.1119082582286928,0.3819193207263947,93.28,99.56
201,1.1367059121821814,0.3910680236816406,93.24,99.6
202,1.1027140156407667,0.40554567623138427,93.17,99.66
203,1.106335723827499,0.4237110475540161,93.1,99.63
204,1.1156320008669864,0.42515670776367187,93.13,99.6
205,1.1074263123025052,0.370247155046463,93.28,99.62
206,1.135283303169221,0.41503260316848756,93.25,99.65
207,1.102728392494778,0.4477374402999878,93.46,99.6
208,1.1191077918462962,0.39651656489372256,93.45,99.72
209,1.126893511273339,0.3834185831069946,93.35,99.73
210,1.1133954594443611,0.3909859637260437,93.67,99.68
211,1.098717906487278,0.4440583672046661,93.44,99.69
212,1.0918910053872268,0.3814930571556091,93.55,99.69
213,1.114309067304858,0.4081981885433197,93.55,99.72
214,1.0871223743990654,0.387596492433548,93.66,99.73
215,1.1121547199241941,0.3833513941764832,93.29,99.61
216,1.0935359748316482,0.394139639043808,93.14,99.7
217,1.0826332524857663,0.36787184057235717,93.78,99.65
218,1.0934282820600247,0.38458363761901854,93.34,99.55
219,1.113550342151969,0.42625519466400147,93.69,99.64
220,1.1106010728089972,0.403336874628067,93.7,99.67
221,1.1010294718412674,0.37100110788345336,93.59,99.63
222,1.0758608213307457,0.40771500272750855,93.52,99.65
223,1.0919448513532874,0.410005508852005,93.29,99.62
224,1.1160725232275743,0.36860697717666624,93.87,99.61
225,1.1007760132015438,0.38790670051574705,93.68,99.6
226,1.100373845246934,0.40699694838523864,93.68,99.6
227,1.100225721217606,0.433643043756485,93.3,99.68
228,1.107888982482207,0.358387881565094,93.72,99.65
229,1.1069777622418275,0.3801906726360321,93.79,99.72
230,1.0855372521391904,0.3705434582233429,93.5,99.67
231,1.1340380400304757,0.4487450839996338,93.61,99.61
232,1.1078718899154174,0.38931456065177916,93.52,99.64
233,1.1060079415537483,0.37369448528289795,93.74,99.72
234,1.091892895945819,0.3870544257640839,93.64,99.6
235,1.1028121222149243,0.39183373112678527,93.92,99.61
236,1.1084916593933838,0.37937713165283204,93.55,99.68
237,1.0990885035176587,0.379049861240387,93.51,99.61
238,1.0505074374807017,0.36235236496925355,93.61,99.72
239,1.101598473883469,0.36466795525550844,93.49,99.67
240,1.1024214339164704,0.44659152021408083,93.79,99.71
241,1.1087747602395608,0.4630800881385803,93.79,99.71
242,1.1026029102933543,0.3973784620285034,93.72,99.64
243,1.0740231483144431,0.36767291946411135,93.92,99.66
244,1.0616273517492638,0.38503056077957154,93.75,99.62
245,1.076411570461703,0.3848077766418457,93.89,99.56
246,1.1063541670767507,0.39065082778930665,94.09,99.6
247,1.0924789729252669,0.338992648601532,93.99,99.58
248,1.0734652039641455,0.35159722385406494,93.65,99.6
249,1.0817968822471922,0.40142242302894593,93.72,99.57
250,1.0849865527678086,0.40988249883651734,93.77,99.62
251,1.07888249909832,0.347596283531189,93.79,99.68
252,1.100969695709121,0.41953145356178284,93.76,99.63
253,1.1151016446906077,0.3979075454235077,93.99,99.62
254,1.0874115143939567,0.3916037773609161,94.07,99.69
255,1.0926082508206825,0.463489142036438,94.09,99.62
256,1.104795357405605,0.3874724556922913,94.18,99.58
257,1.0958370661002879,0.37188405990600587,93.85,99.67
258,1.0740420366524124,0.3965562099456787,94.02,99.63
259,1.0694537088751945,0.39261958723068235,94.02,99.64
260,1.0771796680443113,0.40003506083488466,93.74,99.66
261,1.102500744497883,0.3828775328636169,93.93,99.57
262,1.0729920200898613,0.3633781861782074,94.17,99.59
263,1.0597813535438763,0.331366632604599,94.05,99.63
264,1.1054626855899063,0.39525756282806396,93.93,99.63
265,1.077540555012516,0.3655355537414551,94.17,99.63
266,1.0884072845479742,0.40171272563934324,93.95,99.59
267,1.1050034679004996,0.3908757875442505,94.06,99.59
268,1.0743765927917979,0.3636772353649139,93.89,99.61
269,1.0728370295444005,0.3790960673809052,94.03,99.62
270,1.0843712301321433,0.41960691528320315,93.93,99.64
271,1.0999110579948572,0.4136624549865723,93.99,99.61
272,1.0753470659255981,0.3401320039272308,93.94,99.62
273,1.0766934106047725,0.4318040416717529,94.05,99.67
274,1.077706033380633,0.33855436539649963,94.13,99.61
275,1.0838890613728083,0.3884227660179138,93.88,99.59
276,1.0840756227661796,0.38982954049110413,93.97,99.66
277,1.0683216857085918,0.4347927093029022,93.98,99.68
278,1.092842195769736,0.3780549011707306,94.29,99.62
279,1.0889522940798086,0.371335543012619,94.06,99.66
280,1.0839896437147973,0.3824741874694824,94.09,99.62
281,1.0782037572732504,0.3861153894901276,94.02,99.58
282,1.1018781919180203,0.40921955246925357,94.05,99.66
283,1.089985760470206,0.40587788038253786,94.07,99.67
284,1.0856971742249024,0.3872956753730774,94.24,99.62
285,1.096072596792375,0.42551029014587405,93.96,99.62
286,1.075887549320348,0.344125369644165,94.06,99.62
287,1.0854748585923228,0.36714725489616395,94.17,99.63
288,1.0726712780328476,0.39365045680999755,93.9,99.65
289,1.089349866066028,0.36639487590789793,94.13,99.58
290,1.0825293825011553,0.372046968126297,93.81,99.64
291,1.0941048550697356,0.37861678504943846,94.16,99.6
292,1.0643021438399594,0.37431022543907166,94.05,99.62
293,1.0716640303595881,0.3923374141693115,93.97,99.58
294,1.064960093336435,0.41076846752166746,94.22,99.49
295,1.1010973609211197,0.3665477984428406,94.26,99.62
296,1.0819248975315412,0.419827455329895,94.37,99.67
