epoch,train_loss,eval_loss,eval_top1,eval_top5
242,0.6250955845573953,0.3075776906967163,92.43,99.63
243,0.6223343102483224,0.29952981033325193,92.97,99.63
244,0.6235987343342447,0.29912490115165713,92.89,99.63
245,0.6200081839604201,0.29459497780799865,92.85,99.67
246,0.616033549421728,0.29688635931015017,92.89,99.63
247,0.6164212397057635,0.2975926686286926,92.88,99.62
248,0.6176943315739211,0.3018612651824951,92.68,99.67
249,0.6157916886553111,0.2996273581981659,92.81,99.64
250,0.615463589889292,0.3023081435680389,92.62,99.63
251,0.6118513222845813,0.2985101175785065,93.0,99.64
252,0.612472626982822,0.29516800308227537,92.94,99.59
253,0.6117148938160699,0.2966360501766205,92.88,99.64
254,0.6108107363826639,0.2889718773841858,93.12,99.61
255,0.610843490165266,0.29599963612556457,92.82,99.64
256,0.608038451088528,0.29389421887397765,92.98,99.6
257,0.610098501402651,0.2876622390270233,93.17,99.68
258,0.6080006641859281,0.29736904048919677,92.84,99.56
259,0.6094690874199861,0.2994153539657593,92.76,99.69
260,0.6061655657697426,0.294707398891449,93.02,99.69
261,0.6086839381009149,0.29466609916687014,93.02,99.65
262,0.6060309065899379,0.29612031660079957,92.93,99.59
263,0.6089487594007378,0.2961584086418152,93.08,99.6
264,0.604446210873417,0.29789714794158934,92.73,99.54
265,0.6044385652993919,0.29511382417678833,93.03,99.57
266,0.6057738509892502,0.2971474041938782,92.93,99.61
267,0.6045731061094091,0.2916051810264587,93.05,99.61
268,0.6034796601220984,0.2927621961593628,92.96,99.63
269,0.6059095582491915,0.2931678520202637,92.99,99.72
270,0.6053481109621582,0.29498501815795897,92.8,99.65
271,0.6050119277915027,0.2943330750465393,93.09,99.62
272,0.6015374462827372,0.2885389799118042,93.22,99.62
273,0.6017364928267525,0.2925833028793335,93.17,99.58
274,0.6024482086129134,0.29311327409744264,93.13,99.51
275,0.6008283776754606,0.29378860278129576,93.13,99.6
276,0.6018413164856797,0.29697857127189636,93.14,99.55
277,0.6013432755665651,0.2926464776039124,93.14,99.62
278,0.600600618177431,0.29739021010398864,92.76,99.47
279,0.6011706873793609,0.29398298172950743,92.98,99.65
280,0.6002284126611434,0.29251780672073363,93.05,99.61
281,0.6002191993552195,0.29417986726760864,92.96,99.67
282,0.6000370930465327,0.29269358382225036,93.0,99.63
283,0.5993627534175194,0.292865878868103,93.09,99.66
284,0.6005773728238788,0.2938686465740204,92.89,99.55
285,0.600749872863369,0.29121205472946166,93.18,99.59
286,0.5980401680961003,0.2871116635322571,93.15,99.59
287,0.5966603565918194,0.28900689649581907,93.19,99.61
288,0.5971727415480473,0.2943449243068695,92.92,99.59
289,0.5984772381190301,0.2961063994884491,92.84,99.62
290,0.5966351742781079,0.290417306804657,93.04,99.61
291,0.5988194408245795,0.2976663562774658,92.89,99.62
292,0.5968460157494538,0.29371472630500794,93.18,99.53
293,0.5995595691756616,0.2905998625278473,93.33,99.55
294,0.5987284430010523,0.29158706889152525,93.05,99.58
295,0.5989118835074343,0.2910387804031372,93.33,99.56
296,0.5974501428622443,0.29722185101509097,93.01,99.5
297,0.5972515601049465,0.29136509394645693,93.08,99.54
298,0.5957806020326407,0.29334480171203614,93.06,99.58
299,0.5953291676719118,0.2932865906715393,92.87,99.56
300,0.597041975597108,0.28821656475067137,93.21,99.6
301,0.5961362523397624,0.2929672291755676,93.14,99.61
302,0.5961523395647007,0.28646988344192503,93.25,99.7
303,0.5981291770629785,0.28680604882240296,93.21,99.56
304,0.5953930705671274,0.2888809591770172,93.39,99.61
305,0.5967656036650478,0.2930343227863312,92.99,99.61
306,0.5950140136457436,0.2896026589870453,93.09,99.67
307,0.5933024376516306,0.2928870365142822,93.0,99.59
308,0.5934504569721588,0.2881840850353241,93.12,99.56
309,0.5960349218488198,0.2900246099948883,93.18,99.53
