epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.299032962886991,2.1697398628234863,19.34,72.72
1,2.1021011644991043,1.750528929710388,41.22,89.7
2,1.9957063240827886,1.5804781583786012,47.24,92.84
3,1.9275637095777387,1.4575030715942383,51.52,93.68
4,1.8552872496591488,1.3634856456756592,55.7,93.84
5,1.7930247250958686,1.2826929119110106,59.22,95.33
6,1.7409865926383552,1.1805609153747558,63.36,96.29
7,1.7199200690937408,1.1055828342437743,65.91,96.88
8,1.6867977252537707,1.0309662580490113,69.24,97.78
9,1.6479332433314695,0.9691381684303284,72.24,97.97
10,1.622336323984759,0.9266081878662109,73.3,97.81
11,1.5898600992258929,0.9047239895820618,73.96,98.57
12,1.5828135579862608,0.8464681861877441,75.92,98.52
13,1.5621062781227688,0.80324737033844,77.54,98.7
14,1.5522341001659594,0.8031807837486267,78.16,98.64
15,1.5297742135698755,0.8315082122802734,77.48,98.54
16,1.5246873108739278,0.8007955547332763,78.71,98.59
17,1.5169327048425028,0.7733602881431579,78.94,98.72
18,1.49468287096744,0.7371576021194458,80.4,98.8
19,1.4816404413932722,0.7301483148574829,81.14,98.86
20,1.4662460958759245,0.7080961624145508,80.83,98.75
21,1.456827813394549,0.6803609847068787,82.13,98.96
22,1.4312290880499974,0.6597551489830017,81.88,99.09
23,1.4392719683207562,0.681920158290863,82.72,98.97
24,1.4134918216248633,0.6613149256706238,83.68,99.06
25,1.422964075921287,0.6536119390487671,83.5,99.08
26,1.4066121290496307,0.6444693675041199,83.8,99.04
27,1.391700017314867,0.6278873177528381,84.89,99.23
28,1.3785903102762416,0.6473352351188659,84.62,99.21
29,1.3960867653125075,0.6513270406723023,84.22,99.08
30,1.3770978752995882,0.6317616511821746,85.0,99.26
31,1.3731419041886372,0.5828548748016358,85.62,99.35
32,1.360536788398264,0.5692439369678497,85.75,99.37
33,1.357665901529041,0.6007211763381958,85.58,99.3
34,1.3559265717501525,0.6054570900440216,86.18,99.33
35,1.3359210111114952,0.5693336737632751,86.04,99.27
36,1.349007088609908,0.5548770570755005,86.6,99.44
37,1.3445038536751928,0.5823628454208374,86.14,99.48
38,1.3192028388781676,0.5916774450302124,86.34,99.23
39,1.3501990285634078,0.5815615498542785,87.67,99.52
40,1.3116599822777029,0.5163778518676758,87.74,99.6
41,1.3234868924993253,0.5758868486881256,87.64,99.53
42,1.3180924807406875,0.5844625822067261,87.41,99.43
43,1.339623637220771,0.5608591322898865,87.92,99.44
44,1.3144664888040052,0.5438646922111511,87.79,99.41
45,1.3007026649773044,0.5426924946784973,88.22,99.41
46,1.2945804916484407,0.5244855243682861,88.09,99.46
47,1.2855386781326177,0.5776218674659729,88.04,99.43
48,1.3035157976932013,0.48989036312103273,88.43,99.38
49,1.2884396049033053,0.5607065445899964,88.69,99.35
50,1.2866612342347257,0.5385867218971252,88.73,99.51
51,1.2959615040222294,0.5801554218292236,88.07,99.4
52,1.2906337767343363,0.4780945258617401,88.56,99.52
53,1.2883130895801451,0.5220747877120971,88.93,99.52
54,1.2819031472395386,0.48958417978286745,88.75,99.56
55,1.2689356217005798,0.517090801525116,89.13,99.61
56,1.267481588370974,0.45776052532196043,89.51,99.51
57,1.26527837006597,0.49852205028533936,89.43,99.46
58,1.2746790427709815,0.5123297474861145,89.54,99.56
59,1.2625984408333422,0.4837866828918457,89.84,99.59
60,1.2729030784968378,0.5620198328971863,89.36,99.48
61,1.2578847847888472,0.4807258415222168,89.19,99.52
62,1.275971045948937,0.521053579378128,89.44,99.56
63,1.2753840002604544,0.5554777249336242,88.68,99.5
64,1.2863833835579828,0.5290737382888794,89.17,99.56
65,1.2695559531870022,0.4805705864906311,89.41,99.51
66,1.2527803329896376,0.4869193187236786,89.58,99.63
67,1.2676165226784926,0.48201032419204715,89.6,99.59
68,1.263556027381887,0.4689328356742859,90.4,99.61
69,1.2381298063506543,0.5211613075256347,89.81,99.52
70,1.238283017075474,0.45845810203552245,89.74,99.54
71,1.235758835161236,0.4867599561691284,90.29,99.64
72,1.2404717640443281,0.46990861248970034,90.54,99.62
73,1.2265892332555695,0.4608937490463257,89.94,99.49
74,1.236453875613121,0.42844097619056704,90.29,99.55
75,1.2403724700326957,0.44374081106185914,90.33,99.54
76,1.2369859172806392,0.5056749745845794,90.41,99.54
77,1.2377295679533222,0.4954154628276825,90.47,99.65
78,1.2345392797881602,0.43792257776260374,90.78,99.64
79,1.230138233620745,0.4556728288650513,90.12,99.65
80,1.2192152950736228,0.4779574424743652,90.65,99.59
81,1.2136092022652816,0.4118631492137909,90.8,99.63
82,1.2428393354031249,0.48569572267532346,90.42,99.57
83,1.219558968892018,0.4746083246231079,90.94,99.53
84,1.2234149710316968,0.44279817819595335,90.45,99.64
85,1.2390780935824757,0.4272915089130402,90.78,99.59
86,1.225734000627271,0.43319396295547485,90.78,99.61
87,1.2374965464565115,0.4718843626976013,90.85,99.67
88,1.214162906977645,0.458338404750824,90.66,99.6
89,1.214111721164591,0.4389390297889709,91.1,99.63
90,1.2242891954856707,0.4247428084373474,91.31,99.57
91,1.2238865017738294,0.45004401030540464,91.22,99.67
92,1.2328670326329376,0.43625544710159303,91.25,99.64
93,1.2162326191970543,0.44054539041519164,90.77,99.59
94,1.2139540820665151,0.44623586125373843,91.17,99.66
95,1.208399252610689,0.44190757765769956,90.66,99.56
96,1.2105416023624387,0.4543280788898468,90.83,99.53
97,1.1921787561894073,0.46866625552177427,91.46,99.58
98,1.1929675937462096,0.45189428310394286,91.07,99.6
99,1.1993001361357265,0.46872671785354614,91.63,99.6
100,1.1998560565992447,0.5272364170074463,91.08,99.63
101,1.1952600385254384,0.4189726892471313,91.53,99.66
102,1.1996189302427362,0.42505902009010316,90.77,99.7
103,1.1999114198507634,0.3973612020969391,91.34,99.62
104,1.192240434785811,0.4177574146270752,91.59,99.63
105,1.1835602395971057,0.41539040536880495,91.76,99.74
106,1.188666579817993,0.4180730902194977,91.33,99.66
107,1.2068810774330598,0.4142245309352875,91.38,99.74
108,1.1991870507082774,0.43638109407424924,91.93,99.64
109,1.192926533319886,0.43409112949371337,91.31,99.66
110,1.2059031168568912,0.43798251962661744,91.31,99.69
111,1.1894150670908783,0.4371349052906036,91.78,99.58
112,1.2109746040821685,0.4410412136554718,91.7,99.45
113,1.1979615669244383,0.4128817193031311,91.83,99.72
114,1.181427856184609,0.3977529902458191,91.7,99.62
115,1.1801693078497766,0.44571937375068665,91.85,99.67
116,1.2124667778973695,0.4850162860870361,91.6,99.56
117,1.2069051872447571,0.4334370351314545,91.82,99.81
118,1.1770423961357332,0.4411245803356171,91.39,99.64
119,1.1782581487172086,0.3941274827480316,92.07,99.73
120,1.1867445477602883,0.4427404541969299,91.38,99.62
121,1.1757251195962541,0.44607142696380614,92.04,99.51
122,1.1809529651447692,0.4478259051322937,91.81,99.65
123,1.1834202255390671,0.40650192575454713,92.12,99.57
124,1.2085878845976807,0.46928677773475647,91.9,99.53
125,1.1499233616756874,0.4450818746089935,91.78,99.72
126,1.164267681853872,0.44028727259635925,92.17,99.71
127,1.1734260527486227,0.4014416738510132,92.0,99.73
128,1.178603174362842,0.38431679944992064,92.13,99.68
129,1.168719948711835,0.399827083158493,92.01,99.69
130,1.1594228762823244,0.4369928955078125,92.15,99.61
131,1.1638512741893567,0.40028202848434447,92.42,99.7
132,1.168695511418024,0.4092814622402191,92.25,99.61
133,1.1843369998486186,0.43938039355278014,91.94,99.54
134,1.1810597693416434,0.4352121375083923,92.08,99.71
135,1.1680650956804712,0.4129647099494934,91.86,99.68
136,1.1664412375754187,0.4794806285858154,92.04,99.67
137,1.170845706774239,0.470677606678009,91.94,99.73
138,1.1596309694529496,0.43794342646598816,92.36,99.63
139,1.19283655205701,0.41437683329582214,92.22,99.59
140,1.168264114291964,0.4283823938369751,92.18,99.65
141,1.146712521813743,0.4679615511894226,91.84,99.69
142,1.1745340892050544,0.4330653398513794,92.45,99.57
