epoch,train_loss,eval_loss,eval_top1,eval_top5
120,1.3697460696697235,1.1430085881352425,71.0,96.5
121,1.3690461206912994,1.1382304471135138,70.06,96.23
122,1.3757666954398156,1.0278032899200917,72.22,96.37
123,1.3608983064770699,1.2457685772776603,64.35,95.32
124,1.3637626598238946,1.00669955098629,74.91,97.07
125,1.373363540291786,1.0599033842086791,72.24,97.12
126,1.3638147179722786,1.0071016762256622,74.05,97.21
127,1.3595037202596665,1.2441761011779309,66.05,95.43
128,1.3535124022126197,1.1289828600287437,69.77,96.32
129,1.3616693489193916,1.1001274120807647,72.09,96.72
130,1.3568412849664688,1.1395402528047562,71.28,96.61
131,1.33704628251791,1.0269520497322082,72.81,96.98
132,1.3338898917675017,1.0030597693026067,72.89,97.04
133,1.3513075821876526,1.0792578737437726,72.92,96.83
134,1.3523362238407135,1.066357118666172,74.0,97.21
135,1.3467484927654267,1.0685888330042361,73.05,96.8
136,1.343334862101078,1.1322765589356423,73.65,97.07
137,1.342087454199791,1.193004297941923,66.18,94.29
138,1.3247788774371148,1.0447648820877076,73.59,96.81
139,1.3280118104100227,0.992727852910757,75.73,97.04
140,1.3305353758454324,1.006333667933941,74.23,97.05
141,1.32727924721241,0.8996021102368832,75.95,97.44
142,1.3361150439143181,1.0314042043089866,71.18,96.97
143,1.3276651923298837,1.0342720374763013,73.27,96.68
144,1.321212848365307,0.9681286131441593,73.88,96.6
145,1.3180425572276115,1.046272347152233,73.68,96.79
146,1.3203955903053284,1.0614580359458923,73.42,96.89
147,1.3167452211260795,1.0397909644842147,72.65,96.66
148,1.3148582847118377,1.042085067987442,72.14,96.44
149,1.3164740241885184,1.1241282940208912,70.86,96.15
150,1.3187347487211227,1.11600896397233,69.53,95.74
151,1.3034041439771653,1.1557559070587158,71.09,96.44
152,1.3044253008008002,1.230142593741417,68.13,95.51
153,1.3008200390338898,1.0969193314611911,70.04,96.23
154,1.3072882289528847,1.2630895262956618,66.27,94.09
155,1.3006197432994842,1.2186492701172829,67.48,95.16
156,1.3079103447556495,1.134394504249096,71.08,95.67
157,1.308216038930416,1.0431526108682156,74.08,96.8
158,1.2941772674798966,1.102784074038267,71.36,95.77
159,1.2902922374486923,1.0998431403636932,72.0,96.16
160,1.2885627514004707,1.0515063585639,72.66,96.25
161,1.2859442993879318,1.0101097234487533,73.25,96.92
162,1.3023164455890655,1.117877468764782,71.46,96.62
163,1.2947195241332055,1.090837826192379,70.93,96.35
164,1.2866441063523293,1.1642058380842208,70.9,96.18
165,1.293618135893345,1.1752447508871555,68.52,95.54
166,1.2820027515292167,1.0822457183301448,72.27,97.19
167,1.2742394457817077,1.0534014609456062,72.85,96.39
168,1.2840534506201744,1.1542013372778892,67.2,95.38
169,1.2832876161813735,1.1047342279553414,70.61,95.7
170,1.2791386083126068,1.1378070444464683,71.36,96.05
171,1.278301816380024,1.142571153253317,69.59,95.66
172,1.2620512128829957,1.1616022107601165,68.66,95.28
173,1.271457125878334,1.077043122202158,70.44,95.83
174,1.261941506099701,1.1750466955900192,69.35,95.62
175,1.269435875558853,1.104944647282362,69.7,95.77
176,1.2689769044041634,1.1920921515822411,66.59,95.28
177,1.269914522922039,1.1515710983276368,67.91,95.72
178,1.2650665563106538,1.1511696389615536,68.82,95.1
179,1.2583187652230263,1.1591709072887897,69.18,95.51
180,1.2578838903307914,1.126515944302082,70.38,95.76
181,1.261721746301651,1.1960002223849298,69.01,95.29
182,1.252739875817299,1.1757265937328338,68.73,96.11
183,1.2530875791072846,1.171688396334648,70.16,95.41
184,1.2511487256884575,1.2423482511639594,67.58,95.13
185,1.2539512245059012,1.1678689759969711,70.28,95.89
186,1.2574353453040124,1.1459263357818126,70.6,95.94
187,1.2542268914222718,1.2146636317372321,69.06,95.58
188,1.258553423678875,1.1558307578861713,69.03,95.81
189,1.2455279909849166,1.2112325325012208,67.84,94.54
190,1.2558810589194298,1.1436385093331336,67.91,95.78
191,1.2510196016311645,1.178064074218273,69.59,95.63
192,1.2434235111832619,1.016532063752413,72.59,96.49
193,1.2545215036988258,1.2073922882080077,68.74,94.89
194,1.2490990504980086,1.1964137268960475,68.09,95.32
195,1.2484783678293228,1.1559188396930695,69.42,95.13
196,1.2425795891046525,1.14398662930727,70.51,95.58
197,1.2488718525648117,1.199310796916485,69.31,95.03
198,1.2518646237134934,1.132888377070427,70.3,95.25
199,1.2440717265963555,1.186542979091406,67.17,94.58
200,1.2433788601756095,1.1698013145625592,68.81,95.66
201,1.2491221442341804,1.1838278454840183,69.98,95.45
202,1.2329075434207917,1.2949746031165124,67.05,93.82
203,1.234740519618988,1.1478771638274192,69.94,95.55
204,1.2485880522847175,1.1736920646727085,70.12,95.18
205,1.2489866063952446,1.1788236443698406,69.08,94.75
206,1.2426276230931281,1.1644452399611473,68.24,95.07
