epoch,train_loss,eval_loss,eval_top1,eval_top5

0,2.307351580044677,2.159484552001953,20.22,71.93

1,2.1018652574048304,1.748485105895996,40.71,89.28

2,1.9924039994861344,1.5721817386627197,47.76,92.74

3,1.9228092821245768,1.4447755313873292,52.07,93.94

4,1.8540558663892075,1.3474127752304077,56.28,93.99

5,1.7918266459402752,1.2684351123809814,60.33,95.48

6,1.7386199710616381,1.1730450679779052,63.38,96.13

7,1.7185726716790095,1.088265389251709,66.18,97.23

8,1.6885857278345184,1.0135565002441407,68.66,97.71

9,1.6492466676250463,0.9907666326522827,70.64,97.73

10,1.6203577051394729,0.9496826321601868,72.08,97.6

11,1.5902405978775513,0.8735082949638366,74.84,98.36

12,1.5786816237372716,0.8609691187858581,75.89,98.34

13,1.560012613154862,0.8234993502616882,76.51,98.51

14,1.5507654052385142,0.8122422245979309,77.22,98.35

15,1.5295896731631857,0.8377867121696472,76.01,98.17

16,1.5218655476954774,0.8452106588363647,76.11,98.19

17,1.517449778188664,0.7754375536918641,79.24,98.69

18,1.4964320639031492,0.7757305474281311,78.98,98.63

19,1.485238037097164,0.7465178689956665,79.55,98.6

20,1.4722101124392277,0.7832000873565674,77.87,98.19

21,1.4642690123272308,0.6774935425758362,81.71,98.97

22,1.4384037387508437,0.6821763101577759,81.6,98.91

23,1.4499489623056332,0.6721805543899536,83.06,98.98

24,1.4205611457287426,0.6904390969276428,81.73,98.49

25,1.4322143274141181,0.6757201571464538,83.43,99.11

26,1.4166570125712934,0.6277036063194275,84.16,99.15

27,1.3999672135989278,0.638004566001892,84.38,99.24

28,1.3868965953016097,0.643547412776947,84.75,99.13

29,1.4086424180243293,0.6679842113494873,83.45,98.96

30,1.3858287579424098,0.6535309873580932,84.09,99.2

31,1.3834800156985294,0.6007137386322021,84.65,99.22

32,1.3711189366638583,0.5574429326057434,85.46,99.36

33,1.3663407293996188,0.6059716621398926,84.81,99.13

34,1.3688047312285927,0.5911669028282166,85.77,99.38

35,1.3471941089355381,0.5957851468086243,85.38,99.28

36,1.3605266734671502,0.5975078609466553,85.28,99.05

37,1.3525738521513653,0.6101279809951782,85.02,99.22

38,1.3314052156235894,0.5902977192878723,86.34,99.33

39,1.3612772981885453,0.6112444302082062,87.02,99.5

40,1.3251626398438223,0.5411214903831482,86.61,99.38

41,1.3382707938036753,0.5761056874275208,87.73,99.44

42,1.330346995370794,0.6007024851799011,87.15,99.29

43,1.3523062922432543,0.5828925537109375,87.15,99.45

44,1.3261928923914588,0.5597424496650696,87.1,99.35

45,1.3133173114053724,0.5543927927017211,87.12,99.41

46,1.3055237286680028,0.542469662284851,87.62,99.36

47,1.2996216665156826,0.5840503615379333,86.67,99.4

48,1.3139642188552094,0.5055631978988647,87.26,99.42

49,1.3034661675537442,0.5736507785797119,87.56,99.4

50,1.299669615285192,0.5469071150302887,87.54,99.4

51,1.3077933662374255,0.5726225182533264,87.13,99.37

52,1.3021747608038283,0.50422826795578,87.69,99.46

53,1.302515242835471,0.5384269683837891,88.19,99.58

54,1.2942612212385014,0.4914319519042969,88.46,99.52

55,1.2812676158055147,0.5404602169036865,87.87,99.32

56,1.2800318081308724,0.4999803518295288,88.14,99.42

57,1.2800111109712824,0.5105466837882996,88.79,99.43

58,1.2882650350333786,0.5130655111312866,88.48,99.54

59,1.2771492428724653,0.5137184306144714,88.89,99.48

60,1.290118886780342,0.5859350370407105,88.06,99.19

