epoch,train_loss,eval_loss,eval_top1,eval_top5

0,2.3163011187017344,2.1801149711608887,18.94,71.13

1,2.102095771232732,1.7226027360916139,42.01,90.33

2,1.9803147671622594,1.5358603311538697,50.17,93.17

3,1.9043773751558017,1.413991822052002,53.46,94.29

4,1.8278025286451038,1.2849719184875488,59.43,94.97

5,1.7648867118373877,1.2588083278656006,59.95,95.21

6,1.7107928032759057,1.0961879026412964,66.45,96.56

7,1.6900785085333752,1.0263281076431274,70.1,97.33

8,1.6562498429368002,0.9627263956069946,71.79,97.71

9,1.6226134271230954,0.9735461771965027,70.95,97.85

10,1.6035981703354059,0.9114682886123657,74.1,97.75

11,1.5791069368394175,0.8575948090553284,76.5,98.54

12,1.5727343887434115,0.8694707396507263,75.87,97.94

13,1.554589189197892,0.8167181171417236,77.14,98.49

14,1.5474270731783097,0.8344726096153259,76.86,98.53

15,1.5301032601336968,0.8124471648216247,78.09,98.5

16,1.5259201836494416,0.7864958057403565,78.58,98.74

17,1.5207125652156932,0.7812300959587097,79.31,98.57

18,1.501660300354341,0.7765794041633606,79.09,98.73

19,1.4923282308401433,0.7354879986763001,80.94,98.91

20,1.47682728871188,0.7704449915885925,78.42,98.48

21,1.4716698248010898,0.6691994059562683,82.61,98.91

22,1.4461790854433283,0.6900772829055786,81.97,99.18

23,1.454045247940034,0.6890864209175109,82.14,98.81

24,1.4293096794361646,0.6881101697444916,81.43,98.56

25,1.4356389278486352,0.6743276034355163,82.56,99.03

26,1.4200445048787682,0.6313748306751251,84.08,99.28

27,1.4030236178262592,0.6543376669883728,84.28,98.91

28,1.3895603623646628,0.6857422625541687,82.54,98.97

29,1.4096459986763636,0.6679733124732972,83.66,98.78

30,1.389134910210452,0.6925163725852966,84.56,99.1

31,1.3842915282054076,0.6057193445205689,84.66,99.12

32,1.3730614656980762,0.559517961025238,85.52,99.29

33,1.3707234190917656,0.6490460818290711,83.96,98.88

34,1.3717120007424592,0.6241300561904907,84.1,99.01

35,1.3515693144670065,0.5996970821380615,85.72,99.24

36,1.3647512089122424,0.581129527759552,86.37,99.38

37,1.3581971751285118,0.6331102849006652,84.73,99.1

38,1.3324024739857672,0.6884132305145264,84.0,98.87

39,1.3640356658362853,0.6091019537448883,86.81,99.42

40,1.3299711963278689,0.5553207180976868,86.56,99.43

41,1.3380209106794545,0.6417703290939331,86.08,99.35

42,1.3342593920520875,0.6576683115005493,85.35,99.03

43,1.3335869374104254,0.657046177816391,85.47,99.31

44,1.331015644549713,0.5782056281089782,87.43,99.35

45,1.3304354602640325,0.6106088840484619,87.26,99.46

46,1.3357023521971612,0.7497164884567261,83.99,99.14

47,1.3104518588618035,0.5816456125259399,87.23,99.32

48,1.2952085083181208,0.7220546051979065,83.65,98.83

49,1.293714507593846,1.043919652557373,75.29,97.35

50,1.3157705799718213,0.591546980047226,87.21,99.43

51,1.309455397034424,0.5150879434108734,87.73,99.47

52,1.2981249736610052,1.444613429260254,65.5,95.35

53,1.2911584697062777,0.5126687246322632,87.79,99.48

54,1.282459998100271,0.4901855872154236,88.36,99.46

55,1.2987970564795823,1.024515224647522,82.41,98.49

56,1.288584959110133,0.5411528653144836,87.88,99.45

57,1.2848962654530163,0.7615384787559509,82.84,98.79

58,1.2868895699364276,0.811254225063324,80.56,98.42

59,1.2920158319222943,1.081205903530121,82.07,98.5

60,1.268126669903876,1.231982731628418,64.71,94.41

61,1.2513035887640052,0.5620963098526001,87.58,99.1

62,1.2512393357201208,0.6997508131980896,87.75,99.48

63,1.2748251428372117,0.602850034570694,88.18,99.51

64,1.2683583139304773,0.4778320892333984,88.95,99.65

65,1.259830311150618,1.480277615737915,57.06,93.1

66,1.2541010686591096,0.5335962869644165,87.66,99.28

67,1.2423239501429275,1.602852320098877,49.38,82.67

68,1.2623709307437365,0.5372495068550109,88.21,99.4

69,1.27206641069295,0.5056912015914917,89.02,99.63

70,1.2750005499196266,0.6088210923194886,86.87,99.19

71,1.2613987660133275,1.5439862602233887,55.2,91.01

72,1.2754005126550163,0.6779541265487671,85.7,98.8

73,1.275906636605037,0.4991016061782837,89.11,99.52

74,1.2647156765763188,1.701192430114746,42.78,83.61

75,1.2595150022744828,1.6874179462432861,47.04,83.24

76,1.2514831277228196,2.1070944732666015,19.76,75.62

77,1.2570027869275835,0.7621444139480591,83.81,99.23

78,1.2414727237709964,2.02860821685791,30.94,75.65

79,1.2595102534404028,1.0989087446212769,82.08,98.28

